ticket_id,reporter_id,datum,kategorie,priorita,status,popis
2679,504,2024-11-25 13:04:00,Hardware,P2,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2680,707,2025-04-27 11:51:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Slack?
2681,929,2024-12-25 15:28:00,Hardware,P3,open,Prosím o výměnu monitor — je už za zenitem.
2682,106,2025-04-20 14:54:00,Hardware,P4,closed,Prosím o výměnu monitor — je už za zenitem.
2683,421,2025-05-05 08:04:00,Ostatní,P4,open,Klimatizace v open-spacu zase netáhne.
2684,962,2024-02-12 08:29:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
2685,379,2025-02-26 17:53:00,Software,P4,open,Po updatu Figma se mi rozbilo notifikace.
2686,152,2024-05-25 10:28:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Jira?
2687,507,2024-05-29 14:34:00,Hardware,P3,closed,Prosím o výměnu myš — je už za zenitem.
2688,328,2024-06-07 15:49:00,Software,P4,open,Po updatu Figma se mi rozbilo VPN integrace.
2689, 984,2024-12-01 15:08:00,Hardware,P3,closed,Nefunguje mi monitor. Můžete se na to podívat?
2690,471,2025-02-05 08:42:00,Hardware,P3,closed,Prosím o výměnu monitor — je už za zenitem.
2691,678,2025-03-26 09:44:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
2692,842,2025-03-25 14:38:00,Software,P3,closed,Po updatu Jira se mi rozbilo SSO login.
2693,343,2024-05-08 17:21:00,Ostatní,P4,pending,Klimatizace v open-spacu zase netáhne.
2694,713,2024-01-24 12:03:00,Software,P4,open,Mohli byste mi prosím přidat licenci na Figma?
2695,340,2025-05-03 10:48:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
2696,304,2024-04-22 12:31:00,Software,P3,closed,Po updatu Slack se mi rozbilo VPN integrace.
2697,820,2024-12-29 13:10:00,Hardware,P3,closed,Nefunguje mi notebook. Můžete se na to podívat?
2698,831,2025-05-10 14:33:00,Software,P3,pending,Po updatu Figma se mi rozbilo VPN integrace.
2699,480,2025-03-30 13:46:00,Hardware,P2,closed,Nefunguje mi headset. Můžete se na to podívat?
2700,236,2024-02-10 09:39:00,Hardware,P3,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2701,123,2025-01-08 17:20:00,Software,P3,pending,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
2702,885,2025-04-25 13:28:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Slack?
2703,223,2025-01-06 12:40:00,Ostatní,P1,open,Někdo mi v ledničce snědl oběd. Co s tím?
2704,811,2024-08-12 13:44:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Figma?
2705,1012,2024-04-28 16:59:00,Účet a přístup,P4,closed,Zapomněl/a jsem heslo do Confluence.
2706,446,2024-11-27 16:39:00,Účet a přístup,P1,closed,Nemám přístup ke sdílenému disku týmu.
2707,57,2025-03-27 09:05:00,Účet a přístup,P4,closed,Nemám přístup ke sdílenému disku týmu.
2708,806,2025-01-18 13:52:00,Hardware,P2,closed,klávesnice přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2709,178,2024-05-06 15:47:00,Software,P1,pending,Po updatu Jira se mi rozbilo SSO login.
2710,820,2025-04-03 15:15:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
2711,822,2024-12-23 12:50:00,Software,P4,closed,Po updatu Excel se mi rozbilo SSO login.
2712,496,2024-10-15 16:44:00,Ostatní,P3,closed,Klimatizace v open-spacu zase netáhne.
2713,274,2024-04-30 11:29:00,Hardware,P3,closed,Nefunguje mi klávesnice. Můžete se na to podívat?
2714,290,2025-01-11 13:03:00,Hardware,P3,open,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2715,773,2025-01-06 12:17:00,Software,P1,closed,Mohli byste mi prosím přidat licenci na Figma?
2716,642,2024-04-24 15:41:00,Software,P4,closed,Po updatu VS Code se mi rozbilo notifikace.
2717,985,2024-01-05 11:18:00,Software,P3,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
2718,448,2024-06-14 10:43:00,Software,P4,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
2719,811,2025-03-12 11:01:00,Software,P4,open,Mohli byste mi prosím přidat licenci na Excel?
2720,395,2024-06-28 14:45:00,Software,P4,pending,Mohli byste mi prosím přidat licenci na Slack?
2721,39,2024-09-18 13:33:00,Ostatní,P3,closed,Klimatizace v open-spacu zase netáhne.
2722,550,2025-04-08 16:42:00,Hardware,P4,pending,Prosím o výměnu klávesnice — je už za zenitem.
2723,761,2024-01-11 12:47:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do Jira.
2724,479,2024-05-03 15:38:00,Hardware,P4,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2725,336,2024-02-16 16:50:00,Hardware,P3,pending,Nefunguje mi dock. Můžete se na to podívat?
2726,149,2024-12-08 16:20:00,Hardware,P4,pending,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2727,846,2025-05-13 17:51:00,Software,P2,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
2728,256,2024-06-29 08:15:00,Účet a přístup,P2,closed,Zapomněl/a jsem heslo do interní portál.
2729,351,2025-02-19 13:49:00,Ostatní,P1,pending,Nefunguje kávovar v 3. patře.
2730,298,2025-01-20 15:03:00,Hardware,P3,closed,Nefunguje mi headset. Můžete se na to podívat?
2731,264,2024-09-01 16:37:00,Hardware,P3,open,Prosím o výměnu monitor — je už za zenitem.
2732,513,2024-01-19 14:19:00,Hardware,P3,open,Nefunguje mi dock. Můžete se na to podívat?
2733,627,2024-12-29 10:39:00,Software,P4,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
2734,469,2024-09-03 12:24:00,Hardware,P3,closed,Prosím o výměnu dock — je už za zenitem.
2735,345,2024-10-31 17:16:00,Software,P2,closed,Mohli byste mi prosím přidat licenci na Jira?
2736,296,2025-05-08 11:57:00,Hardware,P3,closed,Prosím o výměnu monitor — je už za zenitem.
2737,705,2025-04-11 12:30:00,Ostatní,P2,open,Klimatizace v open-spacu zase netáhne.
2738,597,2024-09-30 09:33:00,Účet a přístup,P4,closed,Můj VPN profil nefunguje od pondělí.
2739,234,2025-02-20 12:39:00,Hardware,P4,closed,Nefunguje mi klávesnice. Můžete se na to podívat?
2740,252,2024-04-14 11:25:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na Excel?
2741,500,2024-09-16 11:24:00,Software,P2,pending,Po updatu VS Code se mi rozbilo SSO login.
2742,300,2024-03-22 08:11:00,Software,P1,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
2743,596,2025-05-14 16:30:00,Hardware,P4,closed,Prosím o výměnu headset — je už za zenitem.
2744,874,2024-09-13 15:34:00,Hardware,P3,pending,Prosím o výměnu monitor — je už za zenitem.
2745,540,2024-07-27 09:57:00,Hardware,P2,closed,Prosím o výměnu dock — je už za zenitem.
2746,457,2024-08-01 15:54:00,Software,P3,pending,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
2747,134,2024-08-09 15:35:00,Software,P3,closed,Po updatu Excel se mi rozbilo VPN integrace.
2748,326,2024-11-24 10:50:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Figma?
2749,571,2024-12-26 13:29:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
2750,273,2024-07-31 12:04:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na VS Code?
2751,668,2024-12-25 11:27:00,Účet a přístup,P3,pending,Nemám přístup ke sdílenému disku týmu.
2752,690,2024-08-09 10:32:00,Software,P4,closed,Po updatu Excel se mi rozbilo sdílení obrazovky.
2753,13,2025-01-01 13:18:00,Hardware,P4,pending,Nefunguje mi myš. Můžete se na to podívat?
2754,990,2025-02-24 10:29:00,Software,P4,closed,Po updatu VS Code se mi rozbilo sdílení obrazovky.
2755,82.,2024-02-17 17:28:00,Software,P4,pending,Mohli byste mi prosím přidat licenci na Slack?
2756,185,2024-02-22 11:13:00,Hardware,P3,closed,Nefunguje mi monitor. Můžete se na to podívat?
2757,349,2024-03-03 14:58:00,Software,P3,open,Mohli byste mi prosím přidat licenci na Jira?
2758,311,2024-09-21 17:47:00,Ostatní,P3,closed,Klimatizace v open-spacu zase netáhne.
2759,15,2024-12-30 14:50:00,Účet a přístup,P2,open,Zapomněl/a jsem heslo do Slack.
2760,198,2024-04-25 16:36:00,Hardware,P3,pending,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2761,326,2025-02-16 11:37:00,Hardware,P3,closed,klávesnice přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2762,689,2024-05-07 14:46:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do Jira.
2763,1001,2024-04-24 10:14:00,Software,P4,pending,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
2764,951,2024-08-21 13:03:00,Hardware,P3,closed,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2765,512,2024-08-03 12:12:00,Hardware,P3,open,Prosím o výměnu notebook — je už za zenitem.
2766,869,2024-06-19 17:56:00,Software,P4,pending,Po updatu Figma se mi rozbilo notifikace.
2767,668,2024-04-16 10:39:00,Software,P4,closed,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
2768,700,2024-07-28 12:17:00,Hardware,P4,closed,Nefunguje mi headset. Můžete se na to podívat?
2769,211,2025-05-01 08:53:00,Účet a přístup,P2,pending,Zapomněl/a jsem heslo do Jira.
2770,997,2024-01-24 14:32:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Excel?
2771,376,2024-04-02 09:23:00,Účet a přístup,P3,pending,Můj VPN profil nefunguje od pondělí.
2772,576,2024-06-14 15:35:00,Hardware,P1,closed,Prosím o výměnu klávesnice — je už za zenitem.
2773,271,2024-05-12 17:41:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Excel?
2774,668,2024-06-05 11:52:00,Software,P3,pending,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
2775,408,2024-09-09 10:11:00,Hardware,P2,closed,Nefunguje mi notebook. Můžete se na to podívat?
2776,649,2025-02-27 13:48:00,Účet a přístup,P2,open,Nemám přístup ke sdílenému disku týmu.
2777,576,2024-05-06 16:32:00,Hardware,P3,closed,Prosím o výměnu monitor — je už za zenitem.
2778,54,2025-03-29 11:47:00,Software,P3,open,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
2779,307,2025-04-22 16:54:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Figma?
2780,892,2024-04-09 11:18:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do Confluence.
2781,594,2024-10-06 09:39:00,Účet a přístup,P3,open,Zapomněl/a jsem heslo do interní portál.
2782,685,2025-01-05 16:40:00,Hardware,P4,closed,Prosím o výměnu headset — je už za zenitem.
2783,875,2025-01-24 09:47:00,Hardware,P2,pending,dock přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2784,595,2024-07-27 17:37:00,Hardware,P1,closed,Prosím o výměnu headset — je už za zenitem.
2785,341,2025-02-23 16:22:00,Hardware,P1,closed,Prosím o výměnu notebook — je už za zenitem.
2786,345,2024-02-06 11:09:00,Účet a přístup,P1,closed,Zapomněl/a jsem heslo do Jira.
2787,109,2024-01-07 10:58:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
2788,425,2024-08-04 17:26:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na Jira?
2789,808,2024-01-29 08:34:00,Hardware,P3,closed,Prosím o výměnu dock — je už za zenitem.
2790,1011,2024-10-18 09:17:00,Účet a přístup,P4,closed,Můj VPN profil nefunguje od pondělí.
2791,585,2024-03-27 10:23:00,Hardware,P4,open,Nefunguje mi dock. Můžete se na to podívat?
2792,542,2024-06-11 09:06:00,Software,P4,closed,Po updatu Excel se mi rozbilo sdílení obrazovky.
2793,353,2024-02-11 17:32:00,Software,P1,open,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
2794,72,2024-09-26 14:26:00,Ostatní,P3,closed,Klimatizace v open-spacu zase netáhne.
2795,816,2024-12-29 12:02:00,Ostatní,P3,closed,Nefunguje kávovar v 3. patře.
2796,750,2024-06-16 15:24:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na Jira?
2797,878,2024-06-16 17:24:00,Účet a přístup,P3,open,Můj VPN profil nefunguje od pondělí.
2798,222,2025-04-04 14:07:00,Hardware,P3,closed,Nefunguje mi headset. Můžete se na to podívat?
2799,622,2025-01-18 13:13:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do interní portál.
2800,133,2024-08-13 17:45:00,Hardware,P1,closed,Nefunguje mi monitor. Můžete se na to podívat?
2801,761,2024-02-12 15:54:00,Účet a přístup,P3,open,Zapomněl/a jsem heslo do interní portál.
2802,91,2025-04-12 13:04:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do Confluence.
2803,960,2024-03-26 12:03:00,Hardware,P2,pending,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2804,879,2024-05-15 12:47:00,Ostatní,P1,closed,Někdo mi v ledničce snědl oběd. Co s tím?
2805,917,2024-01-16 13:40:00,Hardware,P3,closed,Prosím o výměnu dock — je už za zenitem.
2806,250,2024-08-06 09:44:00,Hardware,P2,open,Nefunguje mi monitor. Můžete se na to podívat?
2807,709,2025-01-15 09:47:00,Hardware,P2,closed,Prosím o výměnu notebook — je už za zenitem.
2808,863,2024-05-11 10:46:00,Hardware,P3,closed,Nefunguje mi klávesnice. Můžete se na to podívat?
2809,788,2024-12-14 12:58:00,Software,P3,closed,Po updatu Figma se mi rozbilo SSO login.
2810,485,2025-01-31 13:06:00,Software,P1,pending,Mohli byste mi prosím přidat licenci na Excel?
2811,342,2024-07-16 15:05:00,Hardware,P3,open,Nefunguje mi notebook. Můžete se na to podívat?
2812,1,2025-01-18 15:05:00,Software,P4,closed,Po updatu Figma se mi rozbilo sdílení obrazovky.
2813,340,2025-03-09 10:55:00,Ostatní,P3,pending,Klimatizace v open-spacu zase netáhne.
2814,982,2024-06-10 12:45:00,Ostatní,P3,closed,Někdo mi v ledničce snědl oběd. Co s tím?
2815,816,2024-06-02 16:25:00,Software,P3,pending,Mohli byste mi prosím přidat licenci na Jira?
2816,733,2024-07-15 10:54:00,Hardware,P4,closed,Prosím o výměnu myš — je už za zenitem.
2817,845,2024-09-23 08:01:00,Účet a přístup,P4,closed,Můj VPN profil nefunguje od pondělí.
2818,287,2024-02-02 08:10:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
2819,672,2024-08-21 14:27:00,Software,P3,closed,Po updatu Figma se mi rozbilo sdílení obrazovky.
2820,247,2024-01-07 15:10:00,Hardware,P3,open,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2821,470,2024-02-22 16:33:00,Hardware,P4,closed,Prosím o výměnu dock — je už za zenitem.
2822,328,2025-03-16 10:49:00,Ostatní,P1,closed,Někdo mi v ledničce snědl oběd. Co s tím?
2823,581,2024-08-11 14:54:00,Ostatní,P1,closed,Někdo mi v ledničce snědl oběd. Co s tím?
2824,653,2024-08-15 17:35:00,Software,P4,open,Po updatu Excel se mi rozbilo SSO login.
2825,308,2024-10-09 12:20:00,Hardware,P1,closed,Nefunguje mi notebook. Můžete se na to podívat?
2826,855,2024-04-19 12:46:00,Ostatní,P3,closed,Klimatizace v open-spacu zase netáhne.
2827,960,2024-05-03 10:08:00,Hardware,P3,closed,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2828,667,2024-04-15 09:08:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na Slack?
2829,215,2024-07-14 13:19:00,Hardware,P2,closed,Nefunguje mi myš. Můžete se na to podívat?
2830,423,2025-01-01 11:42:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
2831,324,2024-06-23 14:45:00,Software,P4,open,Mohli byste mi prosím přidat licenci na VS Code?
2832,413,2025-04-23 11:47:00,Hardware,P1,closed,Nefunguje mi dock. Můžete se na to podívat?
2833,44,2025-02-07 13:51:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
2834,615,2024-01-03 08:20:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na VS Code?
2835,36,2024-12-09 10:54:00,Software,P4,pending,Mohli byste mi prosím přidat licenci na Excel?
2836,396,2025-01-26 10:40:00,Ostatní,P3,open,Klimatizace v open-spacu zase netáhne.
2837,399,2024-12-08 15:56:00,Software,P1,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
2838,996,2024-08-25 14:11:00,Hardware,P4,pending,Nefunguje mi dock. Můžete se na to podívat?
2839,267,2024-02-19 08:31:00,Ostatní,P4,closed,Klimatizace v open-spacu zase netáhne.
2840,552,2024-07-22 10:24:00,Účet a přístup,P4,pending,Nemám přístup ke sdílenému disku týmu.
2841,858,2024-11-06 14:30:00,Hardware,P2,closed,Nefunguje mi dock. Můžete se na to podívat?
2842,140,2024-06-28 16:12:00,Software,P3,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
2843,463,2024-12-13 08:08:00,Software,P2,closed,Po updatu VS Code se mi rozbilo SSO login.
2844,481,2025-03-03 11:08:00,Hardware,P2,closed,Nefunguje mi dock. Můžete se na to podívat?
2845,252,2024-03-24 13:46:00,Ostatní,P3,closed,Klimatizace v open-spacu zase netáhne.
2846,638,2024-07-11 15:32:00,Účet a přístup,P3,open,Nemám přístup ke sdílenému disku týmu.
2847,542,2024-04-24 13:47:00,Hardware,P3,pending,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2848,143,2025-02-08 14:29:00,Účet a přístup,P2,pending,Zapomněl/a jsem heslo do Slack.
2849,942,2024-10-11 11:00:00,Hardware,P3,closed,klávesnice přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2850,259,2024-05-05 13:52:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na VS Code?
2851,261,2025-02-05 17:03:00,Hardware,P3,closed,Prosím o výměnu notebook — je už za zenitem.
2852,662,2024-01-27 08:47:00,Účet a přístup,P4,pending,Nemám přístup ke sdílenému disku týmu.
2853,729,2024-09-28 17:15:00,Software,P4,closed,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
2854,744,2025-02-24 08:36:00,Účet a přístup,P4,closed,Nemám přístup ke sdílenému disku týmu.
2855,252,2024-08-15 16:27:00,Hardware,P3,pending,Nefunguje mi myš. Můžete se na to podívat?
2856,971,2025-03-06 17:03:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Jira?
2857,88,2024-10-09 15:57:00,Hardware,P3,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2858,305,2025-02-23 08:21:00,Software,P2,closed,Po updatu Figma se mi rozbilo sdílení obrazovky.
2859,591,2024-06-17 12:26:00,Software,P3,open,Po updatu VS Code se mi rozbilo SSO login.
2860,203,2025-04-26 11:42:00,Software,P2,closed,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
2861,325,2024-03-29 15:08:00,Software,P3,open,Mohli byste mi prosím přidat licenci na Figma?
2862,445,2024-03-09 13:33:00,Účet a přístup,P1,closed,Zapomněl/a jsem heslo do Confluence.
2863,753,2024-12-25 09:28:00,Hardware,P4,pending,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2864,629,2024-06-26 14:37:00,Ostatní,P3,closed,Někdo mi v ledničce snědl oběd. Co s tím?
2865,925,2024-03-03 16:40:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
2866,11,2024-06-19 16:28:00,Hardware,P1,closed,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2867,377,2025-02-06 13:02:00,Účet a přístup,P1,pending,Zapomněl/a jsem heslo do Confluence.
2868,997,2025-01-20 12:12:00,Software,P4,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
2869,609,2024-07-28 10:35:00,Hardware,P4,pending,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2870,172,2025-02-28 11:24:00,Hardware,P2,closed,Nefunguje mi monitor. Můžete se na to podívat?
2871,505,2024-03-14 15:06:00,Hardware,P2,open,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2872,823,2024-12-11 11:19:00,Hardware,P3,closed,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
2873,196,2024-10-01 14:48:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
2874,57,2024-08-18 17:52:00,Hardware,P3,open,Prosím o výměnu monitor — je už za zenitem.
